basYm,crno,fncoCd,fncoNm,ClsfAmt,RatDcd,RatDcdNm
201609,1101110226533,0010638,코리안리재보험주식회사,84.47,A,경과손해율_자동차
201403,1101110226533,0010638,코리안리재보험주식회사,82.05,A,경과손해율_자동차
202203,1101110226533,0010638,코리안리재보험주식회사,72.28,A,경과손해율_자동차
201503,1101110226533,0010638,코리안리재보험주식회사,86.32,A,경과손해율_자동차
201806,1101110226533,0010638,코리안리재보험주식회사,73.18,A,경과손해율_자동차
201106,1101110099774,0010637,서울보증보험주식회사,1968.06,A,경과손해율_자동차
201809,1101110226533,0010638,코리안리재보험주식회사,76.86,A,경과손해율_자동차
201203,1101110099774,0010637,서울보증보험주식회사,1294.79,A,경과손해율_자동차
201712,1101110226533,0010638,코리안리재보험주식회사,78.98,A,경과손해율_자동차
201312,1101110226533,0010638,코리안리재보험주식회사,87.3,A,경과손해율_자동차
201409,1101110226533,0010638,코리안리재보험주식회사,86.69,A,경과손해율_자동차
201209,1101110099774,0010637,서울보증보험주식회사,156.03,A,경과손해율_자동차
201212,1101110099774,0010637,서울보증보험주식회사,-368.39,A,경과손해율_자동차
202009,1101110226533,0010638,코리안리재보험주식회사,82.19,A,경과손해율_자동차
201612,1101110226533,0010638,코리안리재보험주식회사,84.45,A,경과손해율_자동차
202112,1101110226533,0010638,코리안리재보험주식회사,80.22,A,경과손해율_자동차
201306,1101110226533,0010638,코리안리재보험주식회사,80.43,A,경과손해율_자동차
201703,1101110226533,0010638,코리안리재보험주식회사,78.56,A,경과손해율_자동차
201112,1101110099774,0010637,서울보증보험주식회사,2807.71,A,경과손해율_자동차
202006,1101110226533,0010638,코리안리재보험주식회사,80.74,A,경과손해율_자동차
201309,1101110226533,0010638,코리안리재보험주식회사,109.9,A,경과손해율_자동차
201412,1101110226533,0010638,코리안리재보험주식회사,88.46,A,경과손해율_자동차
201506,1101110226533,0010638,코리안리재보험주식회사,85.8,A,경과손해율_자동차
201603,1101110226533,0010638,코리안리재보험주식회사,86.38,A,경과손해율_자동차
201206,1101110099774,0010637,서울보증보험주식회사,-461.9,A,경과손해율_자동차
201303,1101110099774,0010637,서울보증보험주식회사,-319.74,A,경과손해율_자동차
201406,1101110226533,0010638,코리안리재보험주식회사,82.51,A,경과손해율_자동차
201109,1101110099774,0010637,서울보증보험주식회사,650.72,A,경과손해율_자동차
201509,1101110226533,0010638,코리안리재보험주식회사,84.39,A,경과손해율_자동차
201906,1101110226533,0010638,코리안리재보험주식회사,85.0,A,경과손해율_자동차
201512,1101110226533,0010638,코리안리재보험주식회사,86.75,A,경과손해율_자동차
202003,1101110226533,0010638,코리안리재보험주식회사,80.02,A,경과손해율_자동차
201803,1101110226533,0010638,코리안리재보험주식회사,73.07,A,경과손해율_자동차
201706,1101110226533,0010638,코리안리재보험주식회사,76.26,A,경과손해율_자동차
201606,1101110226533,0010638,코리안리재보험주식회사,83.79,A,경과손해율_자동차
201709,1101810007423,0010641,에이스아메리칸화재해상보험주식회사,0.0,A,경과손해율_자동차
202109,1101810007423,0010641,에이스아메리칸화재해상보험주식회사,0.0,A,경과손해율_자동차
201609,1101810007423,0010641,에이스아메리칸화재해상보험주식회사,0.0,A,경과손해율_자동차
201403,1101810007423,0010641,에이스아메리칸화재해상보험주식회사,0.0,A,경과손해율_자동차
202203,1101810007423,0010641,에이스아메리칸화재해상보험주식회사,0.0,A,경과손해율_자동차
201503,1101810007423,0010641,에이스아메리칸화재해상보험주식회사,0.0,A,경과손해율_자동차
201806,1101810007423,0010641,에이스아메리칸화재해상보험주식회사,0.0,A,경과손해율_자동차
201106,1101110226533,0010638,코리안리재보험주식회사,81.57,A,경과손해율_자동차
201809,1101810007423,0010641,에이스아메리칸화재해상보험주식회사,0.0,A,경과손해율_자동차
201203,1101110226533,0010638,코리안리재보험주식회사,82.45,A,경과손해율_자동차
201712,1101810007423,0010641,에이스아메리칸화재해상보험주식회사,0.0,A,경과손해율_자동차
201312,1101810007423,0010641,에이스아메리칸화재해상보험주식회사,0.0,A,경과손해율_자동차
201409,1101810007423,0010641,에이스아메리칸화재해상보험주식회사,0.0,A,경과손해율_자동차
201209,1101110226533,0010638,코리안리재보험주식회사,80.22,A,경과손해율_자동차
201212,1101110226533,0010638,코리안리재보험주식회사,83.78,A,경과손해율_자동차
202009,1101810007423,0010641,에이스아메리칸화재해상보험주식회사,0.0,A,경과손해율_자동차
201612,1101810007423,0010641,에이스아메리칸화재해상보험주식회사,0.0,A,경과손해율_자동차
202112,1101810007423,0010641,에이스아메리칸화재해상보험주식회사,0.0,A,경과손해율_자동차
201306,1101810007423,0010641,에이스아메리칸화재해상보험주식회사,0.0,A,경과손해율_자동차
201703,1101810007423,0010641,에이스아메리칸화재해상보험주식회사,0.0,A,경과손해율_자동차
201112,1101110226533,0010638,코리안리재보험주식회사,83.72,A,경과손해율_자동차
202006,1101810007423,0010641,에이스아메리칸화재해상보험주식회사,0.0,A,경과손해율_자동차
201309,1101810007423,0010641,에이스아메리칸화재해상보험주식회사,0.0,A,경과손해율_자동차
201412,1101810007423,0010641,에이스아메리칸화재해상보험주식회사,0.0,A,경과손해율_자동차
201506,1101810007423,0010641,에이스아메리칸화재해상보험주식회사,0.0,A,경과손해율_자동차
201603,1101810007423,0010641,에이스아메리칸화재해상보험주식회사,0.0,A,경과손해율_자동차
201206,1101110226533,0010638,코리안리재보험주식회사,79.12,A,경과손해율_자동차
201303,1101110226533,0010638,코리안리재보험주식회사,82.77,A,경과손해율_자동차
201406,1101810007423,0010641,에이스아메리칸화재해상보험주식회사,0.0,A,경과손해율_자동차
201109,1101110226533,0010638,코리안리재보험주식회사,84.42,A,경과손해율_자동차
201509,1101810007423,0010641,에이스아메리칸화재해상보험주식회사,0.0,A,경과손해율_자동차
201906,1101810007423,0010641,에이스아메리칸화재해상보험주식회사,0.0,A,경과손해율_자동차
201512,1101810007423,0010641,에이스아메리칸화재해상보험주식회사,0.0,A,경과손해율_자동차
202003,1101810007423,0010641,에이스아메리칸화재해상보험주식회사,0.0,A,경과손해율_자동차
201803,1101810007423,0010641,에이스아메리칸화재해상보험주식회사,0.0,A,경과손해율_자동차
201706,1101810007423,0010641,에이스아메리칸화재해상보험주식회사,0.0,A,경과손해율_자동차
201606,1101810007423,0010641,에이스아메리칸화재해상보험주식회사,0.0,A,경과손해율_자동차
201709,1101810031646,0010649,제너럴재보험주식회사 서울지점,0.0,A,경과손해율_자동차
202109,1101810031646,0010649,제너럴재보험주식회사 서울지점,0.0,A,경과손해율_자동차
201609,1101810029112,0010645,페더럴인슈런스컴퍼니한국지점,0.0,A,경과손해율_자동차
201403,1101810029112,0010645,페더럴인슈런스컴퍼니한국지점,0.0,A,경과손해율_자동차
202203,1101810031646,0010649,제너럴재보험주식회사 서울지점,0.0,A,경과손해율_자동차
201503,1101810029112,0010645,페더럴인슈런스컴퍼니한국지점,0.0,A,경과손해율_자동차
201806,1101810031646,0010649,제너럴재보험주식회사 서울지점,0.0,A,경과손해율_자동차
201106,1101810000146,0010640,아메리칸홈어슈어런스캄파니 한국지점(차티스),59.74,A,경과손해율_자동차
201809,1101810031646,0010649,제너럴재보험주식회사 서울지점,0.0,A,경과손해율_자동차
201203,1101810000146,0010640,아메리칸홈어슈어런스캄파니 한국지점(차티스),63.76,A,경과손해율_자동차
201712,1101810031646,0010649,제너럴재보험주식회사 서울지점,0.0,A,경과손해율_자동차
201312,1101810029112,0010645,페더럴인슈런스컴퍼니한국지점,0.0,A,경과손해율_자동차
201409,1101810029112,0010645,페더럴인슈런스컴퍼니한국지점,0.0,A,경과손해율_자동차
201209,1101810007423,0010641,에이스아메리칸화재해상보험주식회사,0.0,A,경과손해율_자동차
201212,1101810007423,0010641,에이스아메리칸화재해상보험주식회사,0.0,A,경과손해율_자동차
202009,1101810031646,0010649,제너럴재보험주식회사 서울지점,0.0,A,경과손해율_자동차
201612,1101810029112,0010645,페더럴인슈런스컴퍼니한국지점,0.0,A,경과손해율_자동차
202112,1101810031646,0010649,제너럴재보험주식회사 서울지점,0.0,A,경과손해율_자동차
201306,1101810029112,0010645,페더럴인슈런스컴퍼니한국지점,0.0,A,경과손해율_자동차
201703,1101810031646,0010649,제너럴재보험주식회사 서울지점,0.0,A,경과손해율_자동차
201112,1101810000146,0010640,아메리칸홈어슈어런스캄파니 한국지점(차티스),71.12,A,경과손해율_자동차
202006,1101810031646,0010649,제너럴재보험주식회사 서울지점,0.0,A,경과손해율_자동차
201309,1101810029112,0010645,페더럴인슈런스컴퍼니한국지점,0.0,A,경과손해율_자동차
201412,1101810029112,0010645,페더럴인슈런스컴퍼니한국지점,0.0,A,경과손해율_자동차
201506,1101810029112,0010645,페더럴인슈런스컴퍼니한국지점,0.0,A,경과손해율_자동차
201603,1101810029112,0010645,페더럴인슈런스컴퍼니한국지점,0.0,A,경과손해율_자동차
201206,1101810007423,0010641,에이스아메리칸화재해상보험주식회사,0.0,A,경과손해율_자동차
201303,1101810007423,0010641,에이스아메리칸화재해상보험주식회사,0.0,A,경과손해율_자동차
201406,1101810029112,0010645,페더럴인슈런스컴퍼니한국지점,0.0,A,경과손해율_자동차
201109,1101810000146,0010640,아메리칸홈어슈어런스캄파니 한국지점(차티스),68.69,A,경과손해율_자동차
201509,1101810029112,0010645,페더럴인슈런스컴퍼니한국지점,0.0,A,경과손해율_자동차
201906,1101810031646,0010649,제너럴재보험주식회사 서울지점,0.0,A,경과손해율_자동차
201512,1101810029112,0010645,페더럴인슈런스컴퍼니한국지점,0.0,A,경과손해율_자동차
202003,1101810031646,0010649,제너럴재보험주식회사 서울지점,0.0,A,경과손해율_자동차
201803,1101810031646,0010649,제너럴재보험주식회사 서울지점,0.0,A,경과손해율_자동차
201706,1101810031646,0010649,제너럴재보험주식회사 서울지점,0.0,A,경과손해율_자동차
201606,1101810029112,0010645,페더럴인슈런스컴퍼니한국지점,0.0,A,경과손해율_자동차
201709,1101810031894,0010650,퍼스트어메리칸권원보험(주)한국지점,0.0,A,경과손해율_자동차
202109,1101810031894,0010650,퍼스트어메리칸권원보험(주)한국지점,0.0,A,경과손해율_자동차
201609,1101810031646,0010649,제너럴재보험주식회사 서울지점,0.0,A,경과손해율_자동차
201403,1101810031646,0010649,제너럴재보험주식회사 서울지점,0.0,A,경과손해율_자동차
202203,1101810031894,0010650,퍼스트어메리칸권원보험(주)한국지점,0.0,A,경과손해율_자동차
201503,1101810031646,0010649,제너럴재보험주식회사 서울지점,0.0,A,경과손해율_자동차
201806,1101810031894,0010650,퍼스트어메리칸권원보험(주)한국지점,0.0,A,경과손해율_자동차
201106,1101810007423,0010641,에이스아메리칸화재해상보험주식회사,0.0,A,경과손해율_자동차
201809,1101810031894,0010650,퍼스트어메리칸권원보험(주)한국지점,0.0,A,경과손해율_자동차
201203,1101810007423,0010641,에이스아메리칸화재해상보험주식회사,0.0,A,경과손해율_자동차
201712,1101810031894,0010650,퍼스트어메리칸권원보험(주)한국지점,0.0,A,경과손해율_자동차
201312,1101810031646,0010649,제너럴재보험주식회사 서울지점,0.0,A,경과손해율_자동차
201409,1101810031646,0010649,제너럴재보험주식회사 서울지점,0.0,A,경과손해율_자동차
